# LAMMPS data file written by c++
29580 atoms
1 atom types
0 69 xlo xhi
0 72 ylo yhi
0 70 zlo zhi

Atoms # atomic

116 1 34.1211 23.4088 21.5649
117 1 38.1591 52.2577 51.8724
118 1 34.1211 48.9607 54.2037
119 1 38.1591 29.1786 19.2336
120 1 34.1211 25.8816 21.5649
121 1 38.1591 51.4335 54.2037
122 1 34.1211 48.1364 56.5351
123 1 38.1591 25.0573 16.9022
124 1 34.1211 21.7603 19.2336
125 1 38.1591 53.9062 54.2037
126 1 34.1211 50.6092 56.5351
127 1 38.1591 27.5301 16.9022
128 1 34.1211 24.2331 19.2336
129 1 38.1591 53.082 56.5351
130 1 34.1211 49.7849 58.8664
131 1 38.1591 23.4088 14.5709
132 1 34.1211 20.1118 16.9022
133 1 38.1591 55.5547 56.5351
134 1 34.1211 52.2577 58.8664
135 1 38.1591 25.8816 14.5709
136 1 34.1211 22.5846 16.9022
137 1 38.1591 54.7305 58.8664
138 1 34.1211 51.4335 61.1977
139 1 38.1591 21.7603 12.2395
140 1 34.1211 18.4633 14.5709
141 1 38.1591 57.2032 58.8664
142 1 34.1211 53.9062 61.1977
143 1 38.1591 24.2331 12.2395
144 1 34.1211 20.9361 14.5709
145 1 38.1591 56.379 61.1977
146 1 34.1211 53.082 63.5291
147 1 38.1591 20.1118 9.90821
148 1 34.1211 16.8148 12.2395
149 1 38.1591 58.8517 61.1977
150 1 34.1211 55.5547 63.5291
151 1 38.1591 22.5846 9.90821
152 1 34.1211 19.2875 12.2395
153 1 38.1591 58.0275 63.5291
154 1 34.1211 54.7305 65.8604
155 1 38.1591 18.4633 7.57686
156 1 34.1211 15.1663 9.90821
157 1 38.1591 60.5003 63.5291
158 1 34.1211 57.2032 65.8604
159 1 38.1591 20.9361 7.57686
160 1 34.1211 17.639 9.90821
161 1 38.1591 59.676 65.8604
162 1 34.1211 56.379 68.1918
163 1 38.1591 16.8148 5.24552
164 1 34.1211 13.5178 7.57686
165 1 38.1591 62.1488 65.8604
166 1 34.1211 58.8517 68.1918
167 1 38.1591 19.2875 5.24552
168 1 34.1211 15.9905 7.57686
169 1 38.1591 61.3245 68.1918
170 1 38.1591 15.1663 2.91418
171 1 34.1211 11.8693 5.24552
172 1 38.1591 63.7973 68.1918
173 1 38.1591 17.639 2.91418
174 1 34.1211 14.342 5.24552
175 1 38.1591 13.5178 0.582836
176 1 34.1211 10.2208 2.91418
177 1 38.1591 15.9905 0.582836
178 1 34.1211 12.6935 2.91418
179 1 34.1211 8.57224 0.582836
180 1 34.1211 11.045 0.582836
181 1 40.1781 39.8939 34.3873
182 1 32.1021 33.2999 39.05
183 1 40.1781 42.3667 34.3873
184 1 32.1021 35.7726 39.05
185 1 40.1781 41.5424 36.7186
186 1 32.1021 34.9484 41.3813
187 1 40.1781 38.2454 32.056
188 1 32.1021 31.6514 36.7186
189 1 40.1781 44.0152 36.7186
190 1 32.1021 37.4211 41.3813
191 1 40.1781 40.7182 32.056
192 1 32.1021 34.1241 36.7186
193 1 40.1781 43.1909 39.05
194 1 32.1021 36.5969 43.7127
195 1 40.1781 36.5969 29.7246
196 1 32.1021 30.0028 34.3873
197 1 40.1781 45.6637 39.05
198 1 32.1021 39.0696 43.7127
199 1 40.1781 39.0696 29.7246
200 1 32.1021 32.4756 34.3873
201 1 40.1781 44.8394 41.3813
202 1 32.1021 38.2454 46.044
203 1 40.1781 34.9484 27.3933
204 1 32.1021 28.3543 32.056
205 1 40.1781 47.3122 41.3813
206 1 32.1021 40.7182 46.044
207 1 40.1781 37.4211 27.3933
208 1 32.1021 30.8271 32.056
209 1 40.1781 46.4879 43.7127
210 1 32.1021 39.8939 48.3754
211 1 40.1781 33.2999 25.0619
212 1 32.1021 26.7058 29.7246
213 1 40.1781 48.9607 43.7127
214 1 32.1021 42.3667 48.3754
215 1 40.1781 35.7726 25.0619
216 1 32.1021 29.1786 29.7246
217 1 40.1781 48.1364 46.044
218 1 32.1021 41.5424 50.7067
219 1 40.1781 31.6514 22.7306
220 1 32.1021 25.0573 27.3933
221 1 40.1781 50.6092 46.044
222 1 32.1021 44.0152 50.7067
223 1 40.1781 34.1241 22.7306
224 1 32.1021 27.5301 27.3933
225 1 40.1781 49.7849 48.3754
226 1 32.1021 43.1909 53.038
227 1 40.1781 30.0028 20.3992
228 1 32.1021 23.4088 25.0619
229 1 40.1781 52.2577 48.3754
230 1 32.1021 45.6637 53.038
231 1 40.1781 32.4756 20.3992
232 1 32.1021 25.8816 25.0619
233 1 40.1781 51.4335 50.7067
234 1 32.1021 44.8394 55.3694
235 1 40.1781 28.3543 18.0679
236 1 32.1021 21.7603 22.7306
237 1 40.1781 53.9062 50.7067
238 1 32.1021 47.3122 55.3694
239 1 40.1781 30.8271 18.0679
240 1 32.1021 24.2331 22.7306
241 1 40.1781 53.082 53.038
242 1 32.1021 46.4879 57.7007
243 1 40.1781 26.7058 15.7366
244 1 32.1021 20.1118 20.3992
245 1 40.1781 55.5547 53.038
246 1 32.1021 48.9607 57.7007
247 1 40.1781 29.1786 15.7366
248 1 32.1021 22.5846 20.3992
249 1 40.1781 54.7305 55.3694
250 1 32.1021 48.1364 60.0321
251 1 40.1781 25.0573 13.4052
252 1 32.1021 18.4633 18.0679
253 1 40.1781 57.2032 55.3694
254 1 32.1021 50.6092 60.0321
255 1 40.1781 27.5301 13.4052
256 1 32.1021 20.9361 18.0679
257 1 40.1781 56.379 57.7007
258 1 32.1021 49.7849 62.3634
259 1 40.1781 23.4088 11.0739
260 1 32.1021 16.8148 15.7366
261 1 40.1781 58.8517 57.7007
262 1 32.1021 52.2577 62.3634
263 1 40.1781 25.8816 11.0739
264 1 32.1021 19.2875 15.7366
265 1 40.1781 58.0275 60.0321
266 1 32.1021 51.4335 64.6948
267 1 40.1781 21.7603 8.74254
268 1 32.1021 15.1663 13.4052
269 1 40.1781 60.5003 60.0321
270 1 32.1021 53.9062 64.6948
271 1 40.1781 24.2331 8.74254
272 1 32.1021 17.639 13.4052
273 1 40.1781 59.676 62.3634
274 1 32.1021 53.082 67.0261
275 1 40.1781 20.1118 6.41119
276 1 32.1021 13.5178 11.0739
277 1 40.1781 62.1488 62.3634
278 1 32.1021 55.5547 67.0261
279 1 40.1781 22.5846 6.41119
280 1 32.1021 15.9905 11.0739
281 1 40.1781 61.3245 64.6948
282 1 32.1021 54.7305 69.3574
283 1 40.1781 18.4633 4.07985
284 1 32.1021 11.8693 8.74254
285 1 40.1781 63.7973 64.6948
286 1 32.1021 57.2032 69.3574
287 1 40.1781 20.9361 4.07985
288 1 32.1021 14.342 8.74254
289 1 40.1781 62.973 67.0261
290 1 40.1781 16.8148 1.74851
291 1 32.1021 10.2208 6.41119
292 1 40.1781 65.4458 67.0261
293 1 40.1781 19.2875 1.74851
294 1 32.1021 12.6935 6.41119
295 1 40.1781 64.6215 69.3574
296 1 32.1021 8.57224 4.07985
297 1 40.1781 67.0943 69.3574
298 1 32.1021 11.045 4.07985
299 1 32.1021 6.92373 1.74851
300 1 32.1021 9.3965 1.74851
301 1 42.1971 41.5424 33.2216
302 1 30.0831 31.6514 40.2157
303 1 42.1971 44.0152 33.2216
304 1 30.0831 34.1241 40.2157
305 1 42.1971 43.1909 35.553
306 1 30.0831 33.2999 42.547
307 1 42.1971 39.8939 30.8903
308 1 30.0831 30.0028 37.8843
309 1 42.1971 45.6637 35.553
310 1 30.0831 35.7726 42.547
311 1 42.1971 42.3667 30.8903
312 1 30.0831 32.4756 37.8843
313 1 42.1971 44.8394 37.8843
314 1 30.0831 34.9484 44.8783
315 1 42.1971 38.2454 28.5589
316 1 30.0831 28.3543 35.553
317 1 42.1971 47.3122 37.8843
318 1 30.0831 37.4211 44.8783
319 1 42.1971 40.7182 28.5589
320 1 30.0831 30.8271 35.553
321 1 42.1971 46.4879 40.2157
322 1 30.0831 36.5969 47.2097
323 1 42.1971 36.5969 26.2276
324 1 30.0831 26.7058 33.2216
325 1 42.1971 48.9607 40.2157
326 1 30.0831 39.0696 47.2097
327 1 42.1971 39.0696 26.2276
328 1 30.0831 29.1786 33.2216
329 1 42.1971 48.1364 42.547
330 1 30.0831 38.2454 49.541
331 1 42.1971 34.9484 23.8963
332 1 30.0831 25.0573 30.8903
333 1 42.1971 50.6092 42.547
334 1 30.0831 40.7182 49.541
335 1 42.1971 37.4211 23.8963
336 1 30.0831 27.5301 30.8903
337 1 42.1971 49.7849 44.8783
338 1 30.0831 39.8939 51.8724
339 1 42.1971 33.2999 21.5649
340 1 30.0831 23.4088 28.5589
341 1 42.1971 52.2577 44.8783
342 1 30.0831 42.3667 51.8724
343 1 42.1971 35.7726 21.5649
344 1 30.0831 25.8816 28.5589
345 1 42.1971 51.4335 47.2097
346 1 30.0831 41.5424 54.2037
347 1 42.1971 31.6514 19.2336
348 1 30.0831 21.7603 26.2276
349 1 42.1971 53.9062 47.2097
350 1 30.0831 44.0152 54.2037
351 1 42.1971 34.1241 19.2336
352 1 30.0831 24.2331 26.2276
353 1 42.1971 53.082 49.541
354 1 30.0831 43.1909 56.5351
355 1 42.1971 30.0028 16.9022
356 1 30.0831 20.1118 23.8963
357 1 42.1971 55.5547 49.541
358 1 30.0831 45.6637 56.5351
359 1 42.1971 32.4756 16.9022
360 1 30.0831 22.5846 23.8963
361 1 42.1971 54.7305 51.8724
362 1 30.0831 44.8394 58.8664
363 1 42.1971 28.3543 14.5709
364 1 30.0831 18.4633 21.5649
365 1 42.1971 57.2032 51.8724
366 1 30.0831 47.3122 58.8664
367 1 42.1971 30.8271 14.5709
368 1 30.0831 20.9361 21.5649
369 1 42.1971 56.379 54.2037
370 1 30.0831 46.4879 61.1977
371 1 42.1971 26.7058 12.2395
372 1 30.0831 16.8148 19.2336
373 1 42.1971 58.8517 54.2037
374 1 30.0831 48.9607 61.1977
375 1 42.1971 29.1786 12.2395
376 1 30.0831 19.2875 19.2336
377 1 42.1971 58.0275 56.5351
378 1 30.0831 48.1364 63.5291
379 1 42.1971 25.0573 9.90821
380 1 30.0831 15.1663 16.9022
381 1 42.1971 60.5003 56.5351
382 1 30.0831 50.6092 63.5291
383 1 42.1971 27.5301 9.90821
384 1 30.0831 17.639 16.9022
385 1 42.1971 59.676 58.8664
386 1 30.0831 49.7849 65.8604
387 1 42.1971 23.4088 7.57686
388 1 30.0831 13.5178 14.5709
389 1 42.1971 62.1488 58.8664
390 1 30.0831 52.2577 65.8604
391 1 42.1971 25.8816 7.57686
392 1 30.0831 15.9905 14.5709
393 1 42.1971 61.3245 61.1977
394 1 30.0831 51.4335 68.1918
395 1 42.1971 21.7603 5.24552
396 1 30.0831 11.8693 12.2395
397 1 42.1971 63.7973 61.1977
398 1 30.0831 53.9062 68.1918
399 1 42.1971 24.2331 5.24552
400 1 30.0831 14.342 12.2395
401 1 42.1971 62.973 63.5291
402 1 42.1971 20.1118 2.91418
403 1 30.0831 10.2208 9.90821
404 1 42.1971 65.4458 63.5291
405 1 42.1971 22.5846 2.91418
406 1 30.0831 12.6935 9.90821
407 1 42.1971 64.6215 65.8604
408 1 42.1971 18.4633 0.582836
409 1 30.0831 8.57224 7.57686
410 1 42.1971 67.0943 65.8604
411 1 42.1971 20.9361 0.582836
412 1 30.0831 11.045 7.57686
413 1 42.1971 66.27 68.1918
414 1 30.0831 6.92373 5.24552
415 1 42.1971 68.7428 68.1918
416 1 30.0831 9.3965 5.24552
417 1 30.0831 5.27523 2.91418
418 1 30.0831 7.74799 2.91418
419 1 30.0831 3.62672 0.582836
420 1 30.0831 6.09948 0.582836
421 1 44.2161 43.1909 32.056
422 1 28.0641 30.0028 41.3813
423 1 44.2161 45.6637 32.056
424 1 28.0641 32.4756 41.3813
425 1 44.2161 44.8394 34.3873
426 1 28.0641 31.6514 43.7127
427 1 44.2161 41.5424 29.7246
428 1 28.0641 28.3543 39.05
429 1 44.2161 47.3122 34.3873
430 1 28.0641 34.1241 43.7127
431 1 44.2161 44.0152 29.7246
432 1 28.0641 30.8271 39.05
433 1 44.2161 46.4879 36.7186
434 1 28.0641 33.2999 46.044
435 1 44.2161 39.8939 27.3933
436 1 28.0641 26.7058 36.7186
437 1 44.2161 48.9607 36.7186
438 1 28.0641 35.7726 46.044
439 1 44.2161 42.3667 27.3933
440 1 28.0641 29.1786 36.7186
441 1 44.2161 48.1364 39.05
442 1 28.0641 34.9484 48.3754
443 1 44.2161 38.2454 25.0619
444 1 28.0641 25.0573 34.3873
445 1 44.2161 50.6092 39.05
446 1 28.0641 37.4211 48.3754
447 1 44.2161 40.7182 25.0619
448 1 28.0641 27.5301 34.3873
449 1 44.2161 49.7849 41.3813
450 1 28.0641 36.5969 50.7067
451 1 44.2161 36.5969 22.7306
452 1 28.0641 23.4088 32.056
453 1 44.2161 52.2577 41.3813
454 1 28.0641 39.0696 50.7067
455 1 44.2161 39.0696 22.7306
456 1 28.0641 25.8816 32.056
457 1 44.2161 51.4335 43.7127
458 1 28.0641 38.2454 53.038
459 1 44.2161 34.9484 20.3992
460 1 28.0641 21.7603 29.7246
461 1 44.2161 53.9062 43.7127
462 1 28.0641 40.7182 53.038
463 1 44.2161 37.4211 20.3992
464 1 28.0641 24.2331 29.7246
465 1 44.2161 53.082 46.044
466 1 28.0641 39.8939 55.3694
467 1 44.2161 33.2999 18.0679
468 1 28.0641 20.1118 27.3933
469 1 44.2161 55.5547 46.044
470 1 28.0641 42.3667 55.3694
471 1 44.2161 35.7726 18.0679
472 1 28.0641 22.5846 27.3933
473 1 44.2161 54.7305 48.3754
474 1 28.0641 41.5424 57.7007
475 1 44.2161 31.6514 15.7366
476 1 28.0641 18.4633 25.0619
477 1 44.2161 57.2032 48.3754
478 1 28.0641 44.0152 57.7007
479 1 44.2161 34.1241 15.7366
480 1 28.0641 20.9361 25.0619
481 1 44.2161 56.379 50.7067
482 1 28.0641 43.1909 60.0321
483 1 44.2161 30.0028 13.4052
484 1 28.0641 16.8148 22.7306
485 1 44.2161 58.8517 50.7067
486 1 28.0641 45.6637 60.0321
487 1 44.2161 32.4756 13.4052
488 1 28.0641 19.2875 22.7306
489 1 44.2161 58.0275 53.038
490 1 28.0641 44.8394 62.3634
491 1 44.2161 28.3543 11.0739
492 1 28.0641 15.1663 20.3992
493 1 44.2161 60.5003 53.038
494 1 28.0641 47.3122 62.3634
495 1 44.2161 30.8271 11.0739
496 1 28.0641 17.639 20.3992
497 1 44.2161 59.676 55.3694
498 1 28.0641 46.4879 64.6948
499 1 44.2161 26.7058 8.74254
500 1 28.0641 13.5178 18.0679
501 1 44.2161 62.1488 55.3694
502 1 28.0641 48.9607 64.6948
503 1 44.2161 29.1786 8.74254
504 1 28.0641 15.9905 18.0679
505 1 44.2161 61.3245 57.7007
506 1 28.0641 48.1364 67.0261
507 1 44.2161 25.0573 6.41119
508 1 28.0641 11.8693 15.7366
509 1 44.2161 63.7973 57.7007
510 1 28.0641 50.6092 67.0261
511 1 44.2161 27.5301 6.41119
512 1 28.0641 14.342 15.7366
513 1 44.2161 62.973 60.0321
514 1 28.0641 49.7849 69.3574
515 1 44.2161 23.4088 4.07985
516 1 28.0641 10.2208 13.4052
517 1 44.2161 65.4458 60.0321
518 1 28.0641 52.2577 69.3574
519 1 44.2161 25.8816 4.07985
520 1 28.0641 12.6935 13.4052
521 1 44.2161 64.6215 62.3634
522 1 44.2161 21.7603 1.74851
523 1 28.0641 8.57224 11.0739
524 1 44.2161 67.0943 62.3634
525 1 44.2161 24.2331 1.74851
526 1 28.0641 11.045 11.0739
527 1 44.2161 66.27 64.6948
528 1 28.0641 6.92373 8.74254
529 1 44.2161 68.7428 64.6948
530 1 28.0641 9.3965 8.74254
531 1 44.2161 67.9185 67.0261
532 1 28.0641 5.27523 6.41119
533 1 44.2161 70.3913 67.0261
534 1 28.0641 7.74799 6.41119
535 1 44.2161 69.567 69.3574
536 1 28.0641 3.62672 4.07985
537 1 28.0641 6.09948 4.07985
538 1 28.0641 1.97821 1.74851
539 1 28.0641 4.45097 1.74851
540 1 46.2351 44.8394 30.8903
541 1 26.0451 28.3543 42.547
542 1 46.2351 47.3122 30.8903
543 1 26.0451 30.8271 42.547
544 1 46.2351 46.4879 33.2216
545 1 26.0451 30.0028 44.8783
546 1 46.2351 43.1909 28.5589
547 1 26.0451 26.7058 40.2157
548 1 46.2351 48.9607 33.2216
549 1 26.0451 32.4756 44.8783
550 1 46.2351 45.6637 28.5589
551 1 26.0451 29.1786 40.2157
552 1 46.2351 48.1364 35.553
553 1 26.0451 31.6514 47.2097
554 1 46.2351 41.5424 26.2276
555 1 26.0451 25.0573 37.8843
556 1 46.2351 50.6092 35.553
557 1 26.0451 34.1241 47.2097
558 1 46.2351 44.0152 26.2276
559 1 26.0451 27.5301 37.8843
560 1 46.2351 49.7849 37.8843
561 1 26.0451 33.2999 49.541
562 1 46.2351 39.8939 23.8963
563 1 26.0451 23.4088 35.553
564 1 46.2351 52.2577 37.8843
565 1 26.0451 35.7726 49.541
566 1 46.2351 42.3667 23.8963
567 1 26.0451 25.8816 35.553
568 1 46.2351 51.4335 40.2157
569 1 26.0451 34.9484 51.8724
570 1 46.2351 38.2454 21.5649
571 1 26.0451 21.7603 33.2216
572 1 46.2351 53.9062 40.2157
573 1 26.0451 37.4211 51.8724
574 1 46.2351 40.7182 21.5649
575 1 26.0451 24.2331 33.2216
576 1 46.2351 53.082 42.547
577 1 26.0451 36.5969 54.2037
578 1 46.2351 36.5969 19.2336
579 1 26.0451 20.1118 30.8903
580 1 46.2351 55.5547 42.547
581 1 26.0451 39.0696 54.2037
582 1 46.2351 39.0696 19.2336
583 1 26.0451 22.5846 30.8903
584 1 46.2351 54.7305 44.8783
585 1 26.0451 38.2454 56.5351
586 1 46.2351 34.9484 16.9022
587 1 26.0451 18.4633 28.5589
588 1 46.2351 57.2032 44.8783
589 1 26.0451 40.7182 56.5351
590 1 46.2351 37.4211 16.9022
591 1 26.0451 20.9361 28.5589
592 1 46.2351 56.379 47.2097
593 1 26.0451 39.8939 58.8664
594 1 46.2351 33.2999 14.5709
595 1 26.0451 16.8148 26.2276
596 1 46.2351 58.8517 47.2097
597 1 26.0451 42.3667 58.8664
598 1 46.2351 35.7726 14.5709
599 1 26.0451 19.2875 26.2276
600 1 46.2351 58.0275 49.541
601 1 26.0451 41.5424 61.1977
602 1 46.2351 31.6514 12.2395
603 1 26.0451 15.1663 23.8963
604 1 46.2351 60.5003 49.541
605 1 26.0451 44.0152 61.1977
606 1 46.2351 34.1241 12.2395
607 1 26.0451 17.639 23.8963
608 1 46.2351 59.676 51.8724
609 1 26.0451 43.1909 63.5291
610 1 46.2351 30.0028 9.90821
611 1 26.0451 13.5178 21.5649
612 1 46.2351 62.1488 51.8724
613 1 26.0451 45.6637 63.5291
614 1 46.2351 32.4756 9.90821
615 1 26.0451 15.9905 21.5649
616 1 46.2351 61.3245 54.2037
617 1 26.0451 44.8394 65.8604
618 1 46.2351 28.3543 7.57686
619 1 26.0451 11.8693 19.2336
620 1 46.2351 63.7973 54.2037
621 1 26.0451 47.3122 65.8604
622 1 46.2351 30.8271 7.57686
623 1 26.0451 14.342 19.2336
624 1 46.2351 62.973 56.5351
625 1 26.0451 46.4879 68.1918
626 1 46.2351 26.7058 5.24552
627 1 26.0451 10.2208 16.9022
628 1 46.2351 65.4458 56.5351
629 1 26.0451 48.9607 68.1918
630 1 46.2351 29.1786 5.24552
631 1 26.0451 12.6935 16.9022
632 1 46.2351 64.6215 58.8664
633 1 46.2351 25.0573 2.91418
634 1 26.0451 8.57224 14.5709
635 1 46.2351 67.0943 58.8664
636 1 46.2351 27.5301 2.91418
637 1 26.0451 11.045 14.5709
638 1 46.2351 66.27 61.1977
639 1 46.2351 23.4088 0.582836
640 1 26.0451 6.92373 12.2395
641 1 46.2351 68.7428 61.1977
642 1 46.2351 25.8816 0.582836
643 1 26.0451 9.3965 12.2395
644 1 46.2351 67.9185 63.5291
645 1 26.0451 5.27523 9.90821
646 1 46.2351 70.3913 63.5291
647 1 26.0451 7.74799 9.90821
648 1 46.2351 69.567 65.8604
649 1 26.0451 3.62672 7.57686
650 1 26.0451 6.09948 7.57686
651 1 46.2351 71.2156 68.1918
652 1 26.0451 1.97821 5.24552
653 1 26.0451 4.45097 5.24552
654 1 26.0451 0.329702 2.91418
655 1 26.0451 2.80246 2.91418
656 1 26.0451 1.15396 0.582836
657 1 48.2541 46.4879 29.7246
658 1 24.0261 26.7058 43.7127
659 1 48.2541 48.9607 29.7246
660 1 24.0261 29.1786 43.7127
661 1 48.2541 48.1364 32.056
662 1 24.0261 28.3543 46.044
663 1 48.2541 44.8394 27.3933
664 1 24.0261 25.0573 41.3813
665 1 48.2541 50.6092 32.056
666 1 24.0261 30.8271 46.044
667 1 48.2541 47.3122 27.3933
668 1 24.0261 27.5301 41.3813
669 1 48.2541 49.7849 34.3873
670 1 24.0261 30.0028 48.3754
671 1 48.2541 43.1909 25.0619
672 1 24.0261 23.4088 39.05
673 1 48.2541 52.2577 34.3873
674 1 24.0261 32.4756 48.3754
675 1 48.2541 45.6637 25.0619
676 1 24.0261 25.8816 39.05
677 1 48.2541 51.4335 36.7186
678 1 24.0261 31.6514 50.7067
679 1 48.2541 41.5424 22.7306
680 1 24.0261 21.7603 36.7186
681 1 48.2541 53.9062 36.7186
682 1 24.0261 34.1241 50.7067
683 1 48.2541 44.0152 22.7306
684 1 24.0261 24.2331 36.7186
685 1 48.2541 53.082 39.05
686 1 24.0261 33.2999 53.038
687 1 48.2541 39.8939 20.3992
688 1 24.0261 20.1118 34.3873
689 1 48.2541 55.5547 39.05
690 1 24.0261 35.7726 53.038
691 1 48.2541 42.3667 20.3992
692 1 24.0261 22.5846 34.3873
693 1 48.2541 54.7305 41.3813
694 1 24.0261 34.9484 55.3694
695 1 48.2541 38.2454 18.0679
696 1 24.0261 18.4633 32.056
697 1 48.2541 57.2032 41.3813
698 1 24.0261 37.4211 55.3694
699 1 48.2541 40.7182 18.0679
700 1 24.0261 20.9361 32.056
701 1 48.2541 56.379 43.7127
702 1 24.0261 36.5969 57.7007
703 1 48.2541 36.5969 15.7366
704 1 24.0261 16.8148 29.7246
705 1 48.2541 58.8517 43.7127
706 1 24.0261 39.0696 57.7007
707 1 48.2541 39.0696 15.7366
708 1 24.0261 19.2875 29.7246
709 1 48.2541 58.0275 46.044
710 1 24.0261 38.2454 60.0321
711 1 48.2541 34.9484 13.4052
712 1 24.0261 15.1663 27.3933
713 1 48.2541 60.5003 46.044
714 1 24.0261 40.7182 60.0321
715 1 48.2541 37.4211 13.4052
716 1 24.0261 17.639 27.3933
717 1 48.2541 59.676 48.3754
718 1 24.0261 39.8939 62.3634
719 1 48.2541 33.2999 11.0739
720 1 24.0261 13.5178 25.0619
721 1 48.2541 62.1488 48.3754
722 1 24.0261 42.3667 62.3634
723 1 48.2541 35.7726 11.0739
724 1 24.0261 15.9905 25.0619
725 1 48.2541 61.3245 50.7067
726 1 24.0261 41.5424 64.6948
727 1 48.2541 31.6514 8.74254
728 1 24.0261 11.8693 22.7306
729 1 48.2541 63.7973 50.7067
730 1 24.0261 44.0152 64.6948
731 1 48.2541 34.1241 8.74254
732 1 24.0261 14.342 22.7306
733 1 48.2541 62.973 53.038
734 1 24.0261 43.1909 67.0261
735 1 48.2541 30.0028 6.41119
736 1 24.0261 10.2208 20.3992
737 1 48.2541 65.4458 53.038
